Issue #	Year	Source	Section	Original Citation	
41	1991	http://www.vavilon.ru/metatext/mj41/	поэзия	Аркадий ДРАГОМОЩЕНКО. Из тетради "Элементы зрения"	
41	1991	http://www.vavilon.ru/metatext/mj41/	проза	Андрей ЛЕВКИН. Начала новой еды	
41	1991	http://www.vavilon.ru/metatext/mj41/	проза	Элиот УАЙНБЕРГЕР. Перевод с английского Михаила Хазина Мечта об Индии	
41	1991	http://www.vavilon.ru/metatext/mj41/	проза	Игорь Ля ШНУРЕНКО. Театр-джихад: Начало	
41	1991	http://www.vavilon.ru/metatext/mj41/	театр	Андре БРЕТОН, Филипп СУПО. Перевод с французского Василия Кондратьева Как Вам угодно: Пьеса	
41	1991	http://www.vavilon.ru/metatext/mj41/	беседы	Виктор СОСНОРА. Интервью Сергею Спирихину Откуда Вы знаете	
41	1991	http://www.vavilon.ru/metatext/mj41/	по чужим страницам	Лин ХЕДЖИНЯН. Перевод с английского Аркадия Драгомощенко Композиция Клетки	
41	1991	http://www.vavilon.ru/metatext/mj41/	по чужим страницам	Барретт УОТТЕН. Перевод с английского Аркадия Драгомощенко XYZ чтения	
41	1991	http://www.vavilon.ru/metatext/mj41/	архив	Пинхос ПОДРАБИНЕК. Страницы жизни	
41	1991	http://www.vavilon.ru/metatext/mj41/	редакционная почта	Татьяна МИХАЙЛОВА, Ольга АБРАМОВИЧ. Переписка	
41	1991	http://www.vavilon.ru/metatext/mj41/	Россия на Западе	Марджори ПЕРЛОФФ. Перевод с английского "Конец сезона"	
42	1991	http://www.vavilon.ru/metatext/mj42/	поэзия	Елена ФАНАЙЛОВА. Стихотворения	
42	1991	http://www.vavilon.ru/metatext/mj42/	поэзия	Шамшад АБДУЛЛАЕВ. Пейзаж	
42	1991	http://www.vavilon.ru/metatext/mj42/	поэзия	Владимир КУЧЕРЯВКИН. Танец мертвой ноги	
42	1991	http://www.vavilon.ru/metatext/mj42/	проза	Павел ФЕНЕВ, Сергей КОМАРОВ. Большие мальчуки	
42	1991	http://www.vavilon.ru/metatext/mj42/	проза	Игорь Ля ШНУРЕНКО. Театр-джихад: Продолжение	
42	1991	http://www.vavilon.ru/metatext/mj42/	театр	Брайен ОЛДИСС.  Перевод с французского А.Скард-Лапидуса Тринадцать мироведческих пьес	
42	1991	http://www.vavilon.ru/metatext/mj42/	изыскания	Ольга ХРУСТАЛЕВА. Упаси Господь говорить это ровно вот про этого автора (о прозе Сергея Комарова)	
42	1991	http://www.vavilon.ru/metatext/mj42/	изыскания	Сергей ДОБРОТВОРСКИЙ. Есть кое-что похуже графомании... [Интервью]	
42	1991	http://www.vavilon.ru/metatext/mj42/	изыскания	Борис ЮХАНАНОВ. И болезнь человека может смахивать на принадлежность к культуре, когда культура больна... [Интервью]	
42	1991	http://www.vavilon.ru/metatext/mj42/	изыскания	Михаил БЛАЗЕР. Сократ и Алкивиад	
42	1991	http://www.vavilon.ru/metatext/mj42/	коллекция	Збигнев ХЕРБЕРТ. Перевод с польского Андрея Базилевского Пророчество, проще которого нет	
42	1991	http://www.vavilon.ru/metatext/mj42/	по чужим страницам	Аркадий ДРАГОМОЩЕНКО, Александр ЗЕЛЬДОВИЧ. Как пух от губ: [Беседа]	
42	1991	http://www.vavilon.ru/metatext/mj42/	архив	Пинхос ПОДРАБИНЕК. Страницы жизни	
42	1991	http://www.vavilon.ru/metatext/mj42/	редакционная почта	Игорь ЮГАНОВ. тИЛИ - тИЛИ	
43	1992	http://www.vavilon.ru/metatext/mj43/	поэзия	Сергей ТИМОФЕЕВ. Из Риги с любовью, из ниоткуда	
43	1992	http://www.vavilon.ru/metatext/mj43/	поэзия	Джон ЭШБЕРИ. Перевод с английского А.Драгомощенко Забытый секс	
43	1992	http://www.vavilon.ru/metatext/mj43/	проза	Андрей ЛЕВКИН. Рассказы	
43	1992	http://www.vavilon.ru/metatext/mj43/	проза	Правдивое повествование о сэре Тристраме Шотландском Перевод ... Алексея ШЕЛЬВАХА	
43	1992	http://www.vavilon.ru/metatext/mj43/	проза	Игорь Ля ШНУРЕНКО. Театр-джихад: Окончание	
43	1992	http://www.vavilon.ru/metatext/mj43/	проза	Аркадий ДРАГОМОЩЕНКО. Воссоединение потока	
43	1992	http://www.vavilon.ru/metatext/mj43/	коллекция	Эдуард РОДИТИ. Перевод с английского В.Кондратьева Через игольное ушко, и другие рассказы	
43	1992	http://www.vavilon.ru/metatext/mj43/	изыскания	Вольфганг ГИГЕРИЧ. Перевод с английского А.Драгомощенко Выход из потока событий: Океан и кровообращение	
43	1992	http://www.vavilon.ru/metatext/mj43/	беседы	Аркадий ДРАГОМОЩЕНКО, Александр ЗЕЛЬДОВИЧ. Те времена, когда можно было говорить: "Прошли те времена...", - прошли: [Беседа]	
43	1992	http://www.vavilon.ru/metatext/mj43/	беседы	Аркадий ДРАГОМОЩЕНКО. Частное замечание по частному поводу в качестве послесловия	
43	1992	http://www.vavilon.ru/metatext/mj43/	по чужим страницам	Michael JOYCE. Notes toward an unwritten non-linear electronic text: "Тhe Еnd of Print Culture"	
43	1992	http://www.vavilon.ru/metatext/mj43/	архив	Пинхос ПОДРАБИНЕК. Страницы жизни, продолжение	
43	1992	http://www.vavilon.ru/metatext/mj43/	продолжение	Вислава ШИМБОРСКА. Перевод с польского Андрея Базилевского Преимущества непостижимого	
43	1992	http://www.vavilon.ru/metatext/mj43/	редакционная почта	Вячеслав АВРУТИН. О некоторых культурологических моментах жизнедеятельности, или Обаяние непосредственности	
44	1992	http://www.vavilon.ru/metatext/mj44/	поэзия	Шамшад АБДУЛЛАЕВ. Фергана как состояние: Эссе	
44	1992	http://www.vavilon.ru/metatext/mj44/	поэзия	Юсуф КАРАЕВ. Два стихотворения	
44	1992	http://www.vavilon.ru/metatext/mj44/	поэзия	Евгений ОЛЕВСКИЙ. Переводы с английского Джон Эшбери, Майкл Палмер, Д.Г.Лоуренс	
44	1992	http://www.vavilon.ru/metatext/mj44/	поэзия	Григорий КАПЦАН. Стихи	
44	1992	http://www.vavilon.ru/metatext/mj44/	поэзия	Игорь ЗЕНКОВ. Переводы с английского Зигфрид Сэссун, Роберт Уэллс	
44	1992	http://www.vavilon.ru/metatext/mj44/	поэзия	Вячеслав УСЕИНОВ. Стихи	
44	1992	http://www.vavilon.ru/metatext/mj44/	поэзия	Александр ГУТИН. Стихи	
44	1992	http://www.vavilon.ru/metatext/mj44/	поэзия	Даниил КИСЛОВ. Стихи	
44	1992	http://www.vavilon.ru/metatext/mj44/	проза	Станислав САВИЦКИЙ. Понаслышке Предисловие Александра Скидана	
44	1992	http://www.vavilon.ru/metatext/mj44/	изыскания	Барретт УОТТЕН. Перевод с английского А.Драгомощенко Введение в букву Т	
44	1992	http://www.vavilon.ru/metatext/mj44/	изыскания	Владимир АРИСТОВ. О поэтике малых вещей в "лирическом" музее: [Эссе].	
44	1992	http://www.vavilon.ru/metatext/mj44/	изыскания	Ирина РУДЯЕВА, Александр СКИДАН. "... не насильно...": [Рецензия-эссе на роман Виктора Кривулина "Шмон"].	
44	1992	http://www.vavilon.ru/metatext/mj44/	изыскания	Вадим РУДНЕВ. Логика пространства и философия сюжета	
44	1992	http://www.vavilon.ru/metatext/mj44/	изыскания	Морис БЛАНШО. Перевод А.Скард-Лапидуса Последний - говорить	
